"Date","Time","Site Name","Mention URL","Title","Mention Content","Star Rating"
"2022-03-21","17:18:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238b355ab0a5e0f747f390e","Hastings Direct : If I could give them a 0 I would","If I could give them a 0 I would! I have a policy with Hastings, and unfortunately had an accident in January of this year. I sent over dashcam footage and logged the claim immediately without having to be asked as I just wanted to get everything sorted. I had no contact made with me at all from Hastings, no one to talk me through the steps or what was going on. I was contacted by the car repairers and the courtesy car provider, after a week of having the courtesy car the company demanded I return it without me having my car back (Which is why I paid for a courtesy car, to have it whilst I was without mine.) Hastings refused to pay for me to extend the time I could have the courtesy car and I was told by one of their advisors on the phone that as me and the girl I had the accident with were both insured by them I would have a tricky time with this claim as it looses Hastings money. Fast forward 3 months - after calling every week for an update and to see what was going on with my claim I have been told repeatedly that my dashcam footage has still not been viewed. I sent this in on the 28th January!!! - The advisors on the phone viewed the footage whilst on the phone to me etc.. and kept saying we will pass this on to the 'file handler' Please also note that the girl who I had the accident with who is also insured with Hastings never reported the incident. Although it clearly says in the policy - insurance is void if you fail to report an incident - I was told this several times on the phone that she had not reported it, and they were chasing her which is why it was taking so long to settle the claim. I then receive an email to say the claim has now been closed - so I call Hastings to be told I am being dealt with by a very 'specific and special' department. Probably because both parties are insured with Hastings and it's their way of making a bias decision to save themselves money. I was unhappy with the outcome of this claim, and asked for someone to talk me through how they reached this decision. I did question - 'Had he even watched the dashcam footage that clearly showed what happened' - I then asked for the legal protection that I had paid extra for when taking out my policy, only to be told that if I had wanted to use this I needed to say so when I was contacted when I made the claim. - As above no one ever contacted me. So to summarize - It took hasting's 3 months to view the dashcam footage, they even 'requested' it although they already had it on file. I paid for legal protection that I'm not able to use. As both parties are insured with Hasting's they refuse to pay out, and have made a bias decision to save themselves money. Trying to contact them - well you have more luck getting blood out of a stone. Being told multiple different things from different advisors on the phone - Unhelpful customer service teams. AVOID this insurance at all costs - you may make savings at first but they will SCAM you out of much more than you have saved if god forbid you get into an accident. REPLY TO HASTINGS…. My complaint wasn’t the time frame in which the claim was settled. It was the false information I was told on the phone regarding footage being viewed and someone getting back in contact. The fact that the other party never reported the incident, so why was her insurance not void… The legal cover the phone number you provided was for an ‘advice’ line which was no help. I have now sought my own legal cover and am taking action in due course. I have proof this claim was settled biasly in order to ensure Hastings does not have to pay out. As for the generic replies hasting provide… STILL AVOID this company is crap !","20"
"2022-03-21","17:04:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238b033ab0a5e0f747f34c5","Hastings Direct : I got a reasonable quote for my car…","I got a reasonable quote for my car insurance without any hassle.","100"
"2022-03-21","17:00:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238af2ed9248a7b46c646a7","Hastings Direct : I have given 5 stars because I found it…car insurance","I have given 5 stars because I found it easy to sign up and was a reasonably price","100"
"2022-03-21","15:36:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62389b72ab0a5e0f747f19e1","Hastings Direct : Easy to get my care insurance best…","Easy to get my care insurance best price and my own app with everything I need great no hassle car insurance","100"
"2022-03-21","15:13:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62389606ab0a5e0f747f12fc","Hastings Direct : Excellent and very reasonable price for…","Excellent and very reasonable price for my car insurance would recommend","100"
"2022-03-21","15:07:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623894aeab0a5e0f747f1155","Hastings Direct : The process of getting insurance in…","The process of getting insurance in place and paying the money is easy enough but like any other insurance company these days, it’s impossible to speak to a real person about specific insurance needs. If a business exists to serve people it needs to employ people to engage with customers. Too much focus on algorithms, systems and “efficiency”.","40"
"2022-03-21","14:25:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62388aceab0a5e0f747f053d","Hastings Direct : I’ve always used Hastings for my car…","I’ve always used Hastings for my car insurance and they are very good and supportive when you unfortunately have to claim after an accident it’s all very straight forward and they take the stress out of a upsetting situation a great insurance company.","100"
"2022-03-21","14:21:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623889ebab0a5e0f747f042b","esure : Very easy to sort out insurance","Very easy to sort out insurance, all done very quickly and efficiently, helped by the fact that you could easily check no claims bonus as I already had car insurance with Esure.","80"
"2022-03-21","13:57:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62388455924ebaa0caf24bd5","Zenith Insurance : Value for money car insurance for my…","Value for money car insurance for my renewal","100"
"2022-03-21","13:57:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238842e924ebaa0caf24ba6","LV= : 2022/23 Motor Insurance renewal","I had previously been with LV until March 2021. I then transferred to AA Insurance, but on receiving my renewal letter for 2022/23, the premium was increasing by over 50% .My daughter checked on a comparison website and had a very competitive quotation from LV, which was over £300 less than the AA premium. It was easy to follow online and I have downloaded the appropriate paperwork.","100"
"2022-03-21","13:36:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62387f464842703252b56f32","Zenith Insurance : Car insurance","Zenith insurance were very helpful when I spoke with them they were very efficient with what I wanted thank you","100"
"2022-03-21","11:30:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623861d0924ebaa0caf2222c","Zenith Insurance : Easy to navigate the website and…","Easy to navigate the website and on-line chat was helpful, as I wanted to confirm that I would be covered (at no extra cost) for volunteer driving. Second time of insuring my car via Zenith Insurance. Cannot comment on its service in relation to a claim and I hope that doesn't change! Only downside is that I can't seem to download my documents, I get an error message every time I try (could be issue with my computer). However, I can view them on-line.","80"
"2022-03-21","10:42:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6238568d924ebaa0caf214a0","Swinton Insurance : Car renewal","Dealt with in person quickly and efficiently","100"
"2022-03-21","08:54:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62383d4a4842703252b521f4","Provident Insurance : Helpful and smooth car insurance update with Dave.","Just changed my car on my existing renewed policy and had to phone as new car registration and model was not found as yet in the online portal nor DVLA. I spoke to Dave, who was very helpful in the process and also granted the lower online change fees as I was not able to manage the change myself online. All done within 10 minutes and do recommend Provident Insurance as also being price competitive.","100"
"2022-03-21","08:37:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623839414842703252b51e47","esure : My reasons for choosing Esure was the","My reasons for choosing Esure was the affordable low price motor insurance.The staff were reliable,helpful thoughtful of my needs,very professional & patient.I just hope you can offer the same service next year.","100"
"2022-03-21","07:10:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623824fb4842703252b50eec","Zenith Insurance : Thank you all at ZENITH for making my…","Thank you all at ZENITH for making my car insurance a uncomplicated experience, your insurance site on line was easy and straight forward to use. I will have no hesitation in to promoting your company to my friends and family","100"
"2022-03-21","07:06:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623823db924ebaa0caf1e4b8","Hastings Direct : Good car insurance","Straight forward. No hassle. Good price","100"
"2022-03-20","20:17:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62378bf1924ebaa0caf1b7a2","Swinton Insurance : Easy to renew online.Motor insurance renewal","Easy to renew online.","80"
"2022-03-20","18:34:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623773b7924ebaa0caf1a64e","Hastings Direct : Incompetent and possibly Insolvent…","Incompetency and lack of common good practices. I phoned to cancel my car insurance policy with Hastings. Initially to be told that there is a loss of two days insurance as I phoned two days after purchasing the policy but before the policy started. Then when I complained ;I was passed around to be told that I would get a full refund by return. Five days later I received a letter stating that the money would not be returned for another fortnight. The only reason I can infer is that Hastings have a negative cash flow and therefore they must be trading insolvently. My advice is don't buy a policy from this company","20"
"2022-03-20","17:57:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62376afa924ebaa0caf19faa","esure : First class","First class. Good competitive car insurance.","100"
"2022-03-20","17:34:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6237658e924ebaa0caf19b75","esure : Already had home insurance with Esure…","Already had home insurance with Esure so I checked them for car insurance and they quoted a very competitive price","100"
"2022-03-20","16:41:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623759344842703252b4bb67","esure : I insured a car through esure and was…","I insured a car through esure and was very happy with the premium quoted and the ease of completing the process.","100"
"2022-03-20","15:43:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62374bae4842703252b4b157","Zenith Insurance : Recommended for motor insurance","Found this company via a comparison website for motor insurance. They were the best value for money & the site was easy to use. All important documents were emailed immediately. Recommended","100"
"2022-03-20","15:39:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62374ac2924ebaa0caf18693","Geoffrey Insurance : Car renewal","Easy hassle free experience Would recommend","100"
"2022-03-20","15:38:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62374a69924ebaa0caf18655","Geoffrey Insurance : Car insurance","Found doing my renewal so quickly and easy and value gor money","100"
"2022-03-20","12:40:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623720db924ebaa0caf168da","GoCompare : If i could put a zero i would","If i could put a zero i would ! I went with the free excess cover with go compare and when someone drove into my car, leaving me with £345 excess to pay , they would not help! It feels to me like they never had any intention of paying the £250 excess that was the reason i went through them, they have made me literally jump through hoops to make a claim, and even Hastings direct have not been able to believe the things they have asked me to provide, in order to make a claim. Eventually they have told me i will only be paid out if i can prove not at fault, even though i am not at fault the driver drove off so it has now gone to court! I have sent them every letter i have had from my insurance but no joy. I will never go through Go Compare again !","20"
"2022-03-20","11:21:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/62370e4e4842703252b48600","Hastings Direct : Useless","Poor communication Unhelpful. Unprofessional Lack of integrity Non committal Unable to fulfil contractual obligations Still waiting one month on for tyre fitter to make car mobile, because you are unable to supply courtesy car.","20"
"2022-03-19","17:36:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/623614814842703252b418d2","RAC Breakdown Cover : I had a car breakdown at home","I had a car breakdown at home. I was initially told somebody would be with me in an hour and a half. It’s now five hours and counting. This was bundled into an insurance deal. All I’m going to say is I need to make sure this never happens again. In the future I will get a separate breakdown cover from my insurance so I never have to go with a RAC again. Customer Service seemed surprised when I told them you get much better service from other providers.","20"
"2022-03-19","15:32:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6235f7864842703252b400a6","Swinton Insurance : very good price for our car insurance…","very good price for our car insurance this year but as i have used Swinton insurance many times over the years and have found that the 2nd year renewal cost is so high you have to go elsewhere but hopefully this time they have changed and want to keep customers for more than just one year ?","100"
"2022-03-19","15:30:00 +0000 GMT","Trustpilot Reviews","https://www.trustpilot.com/reviews/6235f70f924ebaa0caf0d5a5","Zenith Insurance : Fantastic company to deal with very…","Fantastic company to deal with very quickly set up car insurance .whole process easier and quicker than going through a local broker","100"
